text,language,origin
"Hier ist eine überarbeitete Version im typischen Nachrichtenstil, die den Inhalt prägnant und flüssig zusammenfasst:

**Wien –** Die VW-Abgasaffäre hat der Porsche Holding Salzburg als Europas größtem VW-Händler kaum geschadet. Laut Sprecher Alain Favey blickt das Unternehmen auf ein sehr gutes Geschäftsjahr 2015 zurück. Zwar wird der Rekordwert von 2011 heuer nicht geknackt, die Entwicklung in Österreich blieb jedoch auf hohem Niveau stabil. Bei insgesamt rund 300.000 verkauften Fahrzeugen hält sich der Marktanteil hierzulande konstant bei 35 Prozent. Vor allem für die Porsche-Verkäufer lief es mit einem prognostizierten Absatzplus von 22 Prozent und 1235 Neuzulassungen hervorragend. 

Konkrete Geschäftszahlen nannte Favey nicht, betonte aber: „Wir haben vier Marken unter den Top 10.“ Ganz spurlos ist der Abgasskandal allerdings nicht vorbeigegangen. In Europa musste Volkswagen im November laut ACEA-Zahlen einen Marktanteilsverlust von 2,3 Prozentpunkten hinnehmen. 

Ausreichend zu tun hat die Holding vor allem mit den internen Aufarbeitungen. Rund 7000 Mitarbeiter sind in die Abwicklung involviert, wobei sämtliche Kosten von der VW AG getragen werden. Inzwischen wurden die ersten Anschreiben an die rund 388.000 betroffenen österreichischen Halter verschickt. Die Rückrufe starten in der letzten Jännerwoche mit Modellen des 2,0-Liter-TDI-Motors (inklusive Software-Update). Ab Kalenderwoche 33 folgen die 1,2-Liter-TDIs. Ende September beginnt schließlich die Aktion für die 1,6-Liter-TDIs, bei der neben Software auch Hardware getauscht werden muss – laut Favey ein Eingriff von maximal einer Stunde Dauer. Für Ersatzmobilität sei gesorgt. Den Mehraufwand für die Händler beziffert das Unternehmen auf überschaubare vier Prozent.

Deutlich lieber richtet Favey den Blick auf das Jahr 2016. Rückenwind für den Markt erhofft man sich vor allem durch niedrige Zinsen und Ölpreise. Zudem will Volkswagen den Fokus stärker auf die E-Mobilität legen: Mit dem Marktstart des e-Golf in diesem Jahr soll ein Modell angeboten werden, das abzüglich aller Förderungen preislich exakt auf dem Niveau des vergleichbaren Diesels liegt.",de,gemini
"Hier ist eine Zusammenfassung im professionellen Nachrichtenstil, die den Inhalt des Interviews in ähnlicher Länge prägnant und flüssig wiedergibt:

***

**Nepals Politik in der Krise: „Die Parteien sind nur mit sich selbst beschäftigt“**

Ein Jahr nach dem verheerenden Erdbeben in Nepal stockt der Wiederaufbau massiv. Der Politikwissenschaftler Lok Raj Baral macht dafür in erster Linie die politische Führung des Landes verantwortlich. Im Gespräch kritisiert er, dass die Parteien vor allem um ihr eigenes Überleben kämpfen und sich wegen parteipolitischer Egoismen nicht einmal auf einen Koordinator einigen konnten. Neben der Blockadehaltung lähmen bürokratische Ineffizienz und interne Machtkämpfe das Land.

Auch an anderer Stelle ortet Baral großes Frustrationspotenzial: Obwohl Nepal seit acht Jahren eine Republik ist, schüren die anhängenden Probleme den Ruf nach alten Strukturen. Zwar weint kaum jemand dem Königshaus aktiv nach, doch angesichts des Versagens der aktuellen Regierung sehnen sich viele Bürger einen stärker hinduistisch geprägten Staat herbei. Die großen Parteien hätten es jedoch in der Hand, Konflikte – wie etwa den Streit um die neue Verfassung und die Proteste der Madhesi-Minderheit im Süden – durch Kompromisse rasch zu lösen, wenn sie denn den Willen dazu hätten.

Gesellschaftlich wandelt sich das Land zwar langsam, doch das traditionelle Kastensystem ist vor allem in den Bergregionen durch Bildung im Rückgang begriffen, während es im Süden, nahe der indischen Grenze, weiterhin fest verankert ist. Genau dorthin blickt Kathmandu mit Sorge: Das Verhältnis zu Indien bleibt angespannt. Baral zeigt sich enttäuscht über die jüngste inoffizielle Blockade durch den großen Nachbarn. Delhi mische sich seit Jahrzehnten aus Sicherheitsbedenken in Nepals Innenpolitik ein und sehe den Einfluss Chinas kritisch. Für die Zukunft fordert Baral eine ausgewogene Diplomatie, da Nepal auf eine konstruktive Zusammenarbeit mit beiden Großmächten gleichermaßen angewiesen ist.",de,gemini
"Hier ist eine neu formulierte Version des Artikels, die im Ton dem Original ähnelt, die gleiche Länge hat und den journalistischen Stil beibehält:

**Helfen, wo niemand helfen wollte**

Dem UN-Flüchtlingshochkommissariat (UNHCR) wurde oft vorgeworfen, in der europäischen Asylkrise zu spät reagiert zu haben – obwohl Einsätze in der EU gar nicht zu seinem klassischen Mandat gehören. Josef Hofer, ein 27-jähriger Behindertenbetreuer aus Salzburg, wurde im Herbst 2015 Teil jener österreichischen Zivilgesellschaft, die anfangs international gefeiert und später als naiv abgestempelt wurde. Als er von den katastrophalen Bedingungen für tausende Schutzsuchende im ungarischen Röszke erfuhr, zögerte er keine Sekunde. Er fuhr nach Budapest, um Menschen auf eigene Faust nach Österreich zu bringen. Vor Ort fehlte es an allen Ecken und Enden, vor allem an den etablierten Hilfswerken. Ob Rotes Kreuz oder Ärzte ohne Grenzen – die großen humanitären Akteure kamen nur sehr schleppend vorankommen. Bis dahin hatten sich die Freiwilligen längst selbst organisiert, schildert Hofer. Als er eine Vertreterin des UNHCR um ein Koordinierungstreffen bat, nahm diese zwar begeistert seine Nummer an, meldete sich jedoch nie wieder.

Diese Episode steht stellvertretend für zahlreiche Beschwerden, die das UNHCR seither erreichen. Kritik gab es vor allem von den griechischen Ägäis-Inseln, wo Menschen nach der Überfahrt aus der Türkei erstmals EU-Boden betraten. Freiwillige warfen der Organisation vor, zwar zu beobachten, aber kaum praktische Hilfe zu leisten. Die damalige UNHCR-Sprecherin auf Lesbos, Aikaterini Kitidi, entgegnete damals: „Wir sind hier in der EU, wir dürften hier gar nicht gebraucht werden.“ Damit traf sie den Nagel auf den Kopf: Warum sollte eine chronisch unterfinanzierte UN-Behörde ausgerechnet in der Europäischen Union operativ eingreifen? Man ging lange davon aus, dass Europa diese Aufgabe allein bewältigen könne.

Doch die Realität belehrte Christoph Pinter, den Leiter des Wiener UNHCR-Büros, eines Besseren. Während sein Team – wie lange auch das in Athen – traditionell vor allem rechtliche Beratung leistete und humanitäre Hilfe eher in Krisenregionen Asiens oder Afrikas stattfand, musste in Griechenland rasch umgesteuert werden. Aus einer reinen Beobachtermission wurde binnen weniger Monate ein Großeinsatz mit mehr als 100 Mitarbeitern. Auch entlang der Balkanroute passten sich die Strukturen an. Doch das wirft neue Probleme auf: „UNHCR ist gezwungen, ständig vorauszuberraten, was als Nächstes passiert, und das in einer Phase, in der sich alles rasant verändert“, erklärt Demetrios Papademetriou vom Migration Policy Institute. Wer konnte schon ahnen, dass sich der Hotspot vom zentralen Mittelmeer in die Ägäis verlagert?

Auch organisatorisch hat sich das UNHCR neu aufgestellt. Die Nationalbüros berichten nun direkt über Europa-Direktor Vincent Cochetel an den Hohen Flüchtlingskommissar Filippo Grandi. Die Länder entlang der Hauptfluchtrouten wurden zu einer eigenen Koordinierungseinheit zusammengefasst. 

Das größte Problem bleibt jedoch die Finanzierung. Die UNO deckt lediglich zwei Prozent der Verwaltungskosten, den Rest muss das UNHCR über Spenden von Staaten, Stiftungen und Unternehmen einwerben. Österreich belegte im Spenderjahr 2015 mit 3,7 Millionen Euro den 39. Rang – angesichts der Wirtschaftskraft ein ausbaufähiger Wert, wie auch Pinter einräumt. Generell fehlen dem UNHCR seit Jahren die Mittel: Vom veranschlagten Budget 2015 von rund 6,3 Milliarden Euro kam nicht einmal die Hälfte zusammen. Zwar fließen in akuten Krisen wie bei Geberkonferenzen für Syrien kurzfristig Gelder, doch Projekte abseits der reinen Lebenserhaltung – etwa die Trauma-Arbeit für Frauen und Kinder – müssen mangels Budget regelmäßig eingestellt werden, warnt der ehemalige UN-Direktor Udo Janz.

Während man im Nahen Osten von einem Winter zum nächsten plant, befürchtet Pinter, dass vergessene Krisen im Kongo oder Südsudan durch die europäische Eigenbetroffenheit völlig aus dem Blickfeld geraten. Die Lösung liegt für Experten wie Papademetriou auf der Hand: Die reichen Staaten müssen tiefer in die Tasche greifen, um den Menschen vor Ort eine echte Perspektive zu geben – erst dann sinke auch der Drang zur Weiterflucht nach Europa. Und zur anhaltenden Kritik an der Organisation stellt er klar: Es sei schlicht unfair zu behaupten, das UNHCR tue zu wenig; angesichts dieser Dimension könne hier schlicht niemand genug tun.",de,gemini
"Hier ist eine neu formulierte Version im natürlichen, professionellen Nachrichten- und Kulturjournalismus-Stil:

Mit seinem Programm „Ich kann auch anderst“ schlägt Kabarettist Christian Hölbling im Café Niedermair neue Töne an. Dabei bedient er sich einer bewährten humoristischen Mechanik: Wenn Figuren an einem Ort landen, an den sie nicht gehören, entsteht Reibung. Hölbling nutzt diese sozialen und geografischen Brüche geschickt und verarbeitet darin auch eigene Biografien. So fühlt er sich als Steirer in Kärnten ähnlich fremd wie Stings „Englishman in New York“ und scherzt über einen schleichenden „Kärntnervirus“, der sich bereits in sprachlichen Aussetzern äußert. 

Der Kabarettist verwebt in seinem Auftritt gekonnt Anekdoten aus dem Tourneealltag mit absurden Behauptungen – etwa wenn er scherzhaft beansprucht, dem damaligen Nestlé-Chef Peter Brabeck-Letmathe die Idee zum Nespresso-Kapselsystem geliefert zu haben. Dank seiner starken Bühnenpräsenz und präzisen Mimik nimmt man ihm solche „Forrest-Gump“-Momente sofort ab. Mühelos schlüpft Hölbling in verschiedene Rollen, etwa in die seines cholerischen Kapfenberger Bandleaders Mike. Wenn dieser über VIP-Zelte schimpft oder Hölblings modernen Lifestyle mit Smart Home und Designer-Anzügen kritisiert, entsteht feinste Gesellschaftssatire. Musikalisch untermalt wird der Abend von lässigen Swing-Nummern mit dialektalem Einschlag. Nach 15 Jahren als „Herfried“ ist Hölbling mit diesem Programm ein gelungener Neustart geglückt.",de,gemini
"Hier ist eine sprachlich überarbeitete, natürlich klingende Nachricht im gewohnten journalistischen Stil, die alle wichtigen Fakten des Originals beibehält:

***

**Allianz startet Mobilfunkmarke mit integrierter Handyversicherung**

Der Versicherungsriese Allianz wagt den Schritt auf den Mobilfunkmarkt und bringt unter dem Namen „Allianz SIM“ ein neuartiges Tarifmodell heraus. Für monatlich 14,90 Euro erhalten Kunden neben einem Paket aus 2.000 Minuten, 2.000 SMS und 3 Gigabyte Datenvolumen (bis zu 21 Mbit/s) auch direkt eine umfassende Geräteversicherung. Die Abwicklung erfolgt rein digital, genutzt wird das Netz von T-Mobile. 

Wie Allianz-Chef Wolfram Littich bei einer Pressekonferenz betonte, soll damit eine Marktlücke geschlossen werden. Statistiken zufolge hat fast jeder dritte Handynutzer schon einmal sein Gerät beschädigt, die wenigsten sind jedoch versichert. Im Gegensatz zu Mitbewerbern, bei denen ein Schutz meist nur in den ersten sechs Lebensmonaten eines Geräts möglich ist, versichert die Allianz Smartphones und Tablets, solange sie nicht älter als 34 Monate sind – auf Wunsch auch gebraucht und als reines Soloprodukt für 4 bis 6 Euro im Monat. 

Der Versicherungsschutz deckt unter anderem Bedienfehler, Stürze, Flüssigkeitsschäden sowie Vandalismus ab. Im Schadensfall wird das Gerät abgeholt und innerhalb von sieben Werktagen durch eine Allianz-Schwesterfirma repariert. In den ersten zwei Jahren übernimmt die Versicherung bei Teilschäden die vollen Kosten abzüglich eines Selbstbehalts von 60 Euro, im dritten Jahr liegt die Abdeckung bei 80 Prozent. 

Unterstützung holt sich der Konzern prominente: An Bord ist der frühere Telering- und Orange-Chef Michael Krammer mit seiner Firma Ventocom, die bereits den erfolgreichen Diskonter „Hofer Telekom“ (Hot) etabliert hat. Krammers Unternehmen, das für die technische Abwicklung und Verrechnung über die eigens gegründete Tochter ATK zuständig ist, sorgt auch für eine Besonderheit: Allianz-Kunden nutzen dieselbe Vorwahl (0677) wie die Hot-Nutzer. Die Allianz selbst agiert als virtueller Netzbetreiber, übernimmt Marketing und Vertrieb und versicherte, dass sensible Kundendaten wie Bewegungsprofile nicht an den Versicherungskonzern übermittelt werden.

Zum Start bietet die Allianz neben dem Kombi-Tarif für 14,90 Euro auch einen reinen Datentarif mit 3 GB für 9 Euro an. Zusätzliche Einheiten kosten je 4 Cent (Minuten/SMS) beziehungsweise 1 Cent (Megabyte), zudem lassen sich per SMS unkompliziert Nachladepakete für je 4,90 Euro buchen. Die Tarife sind monatlich kündbar. 

Ob es in Zukunft auch einen speziellen Tarif für Fans des Fußballklubs Rapid Wien geben wird – dessen kommendes Stadion bekanntlich den Namen Allianz-Stadion trägt –, ließ Michael Krammer offen. Eine Entscheidung dazu soll erst im Jahr 2016 fallen.",de,gemini
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die das Thema und die Länge beibehält:

**NLD vor klarem Wahlsieg in Burma – Suu Kyi vor entscheidender Machtfrage**

Naypyidaw – Bei der Parlamentswahl in Burma steuert die Partei der Friedensnobelpreisträgerin Aung San Suu Kyi auf einen triumphalen Sieg zu. Nach Auszählung von rund zwei Dritteln der Stimmzettel ist der Vorsprung der Nationalen Liga für Demokratie (NLD) nicht mehr einzuholen. Bis zum Erreichen der absoluten Mehrheit in beiden Parlamentskammern fehlten der Partei am Donnerstag allerdings noch 38 Mandate. Insgesamt stand das Resultat für 130 Sitze noch aus. 

International wurde der weitgehend friedliche Ablauf der Abstimmung gewürdigt. US-Präsident Barack Obama gratulierte Burmas Staatschef telefonisch. Auch Bundesaußenminister Frank-Walter Steinmeier lobte den geordneten Verlauf. Es sei ein hoffnungsvolles Signal, dass sowohl die bisherige Regierungspartei als auch das Militär das Votum akzeptiert hätten, betonte Steinmeier und hob besonders die Glückwünsche des amtierenden Präsidenten Thein Sein an die Opposition hervor. 

Bei den bislang letzten freien Wahlen vor einem Vierteljahrhundert hatte Suu Kyi ebenfalls triumphiert, damals ignorierte das Militär das Ergebnis jedoch. Am Sonntag stimmten die Bürger nun gegen die reformierte, aber dennoch militärnahe Regierungspartei USDP von Thein Sein ab, die nach dem Ende der Junta 2011 zwar Öffnungen eingeleitet hatte, der alten Garde treu blieb. 

Bis Donnerstag sicherte sich die NLD 291 der bisher vergebenen 491 Sitze, während die USDP abgeschlagen bei 33 Mandaten landete. Hinzu kommen 166 feste Sitze für das Militär in beiden Kammern. Um bei der anstehenden Präsidentenwahl im kommenden Jahr auf der sicheren Seite zu sein, benötigt die NLD insgesamt 329 Sitze. In den beiden Häusern verfügt sie bereits über genügend Rückhalt, um eigene Kandidaten zu nominieren. Das Staatsoberhaupt wird letztlich in einer gemeinsamen Abstimmung aller Abgeordneten – inklusive der Militärs – bestimmt.

Wie Suu Kyi die Regierungsführung praktisch übernehmen will, bleibt indes offen. Laut Verfassung ist ihr das Präsidentenamt verwehrt, da ihre Söhne ausländische Staatsbürger sind. Sie hat jedoch angekündigt, die Fäden selbst in der Hand zu behalten.",de,gemini
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**SOS Mitmensch bringt Sachverhaltsdarstellung gegen „Steirerkrone“-Chefredakteur ein**

Graz/Wien – Wegen eines umstrittenen Kommentars geht die Menschenrechtsorganisation SOS Mitmensch juristisch gegen Christoph Biró, Chefredakteur der „Steirerkrone“, vor. In dem Beitrag hatte Biró unter anderem von angeblichen Plünderungen, Sachbeschädigungen und sexuellen Übergriffen durch Flüchtlinge berichtet. Dabei handelt es sich um Vorwürfe, die in sozialen Netzwerken schon länger kursieren und teilweise bereits widerlegt sind. SOS Mitmensch hat nun bei der Staatsanwaltschaft Graz eine Sachverhaltsdarstellung eingebracht. Es müsse geprüft werden, ob der Text den Tatbestand der Verhetzung oder der wissentlichen Verbreitung beunruhigender Falschmeldungen erfüllt. 

Laut Organisationssprecher Alexander Pollak seien diese Behauptungen durch keinerlei Belege gestützt, der Kommentar habe gezielt Ängste und Misstrauen geschürt. Auch die Politik fordert Konsequenzen: Die steirische Grün-Abgeordnete Sabine Jungwirth verlangt in einem offenen Brief an Biró, die Quellen für seine in der Sonntagsausgabe getätigten Aussagen offenzulegen. Sie will wissen, woher er Informationen über angebliche Supermarktplünderungen haben will, obwohl das Innenministerium derartige Vorfälle längst dementiert hat. Jungwirth konfrontiert den Chefredakteur damit mit der Frage, ob er etwa mehr wisse als Polizei und Ministerium.",de,gemini
"**Rekordprämien, drei ÖFB-Legionäre und Debütanten: Champions League startet in die neue Saison**

Am Dienstagabend geht die 24. Auflage der Fußball-Königsklasse los. Der FC Barcelona nimmt dabei den historischen Anlauf auf die erste erfolgreiche Titelverteidigung, das Endspiel steigt im Mai 2016 im Mailänder San Siro. Österreich ist in der Gruppenphase mit drei Spielern vertreten: Während Aleksandar Dragovic (Dynamo Kiew) und der verletzte Martin Stranzl (Mönchengladbach) vorerst kleinere Brötchen backen müssen, visiert David Alaba mit dem FC Bayern den Titel an. Zu den Topfavoriten zählen neben den Bayern und Titelverteidiger Barça auch Real Madrid, Paris St. Germain sowie die englischen Topklubs.

Finanziell knackt der Bewerb neue Dimensionen. Bis 2018 schüttet die UEFA insgesamt 1,257 Milliarden Euro aus. Allein die Antrittsprämie für die 32 Teams steigt auf fix zwölf Millionen Euro, für jeden Gruppensieg gibt es zusätzlich 1,5 Millionen. Angesichts dieser Summen bleibt der elitäre Kreis weitgehend konstant – Real, Barcelona, Porto und ManUnited sind zum 20. Mal dabei, die Bayern zum 19. Mal. Erstmals überhaupt in der Gruppenphase stehen indes Borussia Mönchengladbach, KAA Gent und der FC Astana als erster kasachischer Vertreter.

Zum Auftakt am Dienstag blickt die Fußball-Welt nach Manchester, wo City in Topform auf den schwächelnden Vorjahresfinalisten Juventus Turin trifft. Die Italiener plagen zudem Verletzungssorgen. In derselben Gruppe D gastiert Gladbach bei Sevilla. Die Deutschen, in der Liga aktuell Schlusslicht, legen den Fokus offenbar primär auf den Klassenerhalt – Sportdirektor Max Eberl betonte, ihm wären drei Punkte am kommenden Samstag in Köln wichtiger als ein Erfolg in Andalusien.

Am Mittwoch greift dann Real Madrid mit einem Heimspiel gegen Schachtar Donezk ins Geschehen ein. Superstar Cristiano Ronaldo geht nach seinem Fünferpack am Wochenende mit breiter Brust in das Fernduell um die historische Champions-League-Torjägerkrone mit Lionel Messi – beide halten aktuell bei 77 Treffern. Barcelona ist erst am Mittwoch bei der AS Roma gefordert. 

Für reichlich Emotionen sorgt auch das Duell von Paris St. Germain gegen Malmö FF: PSG-Stürmer Zlatan Ibrahimovic trifft ausgerechnet auf seinen schwedischen Jugendverein, bei dem einst seine Karriere begann. Manchester United kehrt nach einem Jahr Pause mit einem 3:1-Sieg gegen Liverpool im Rücken nach Eindhoven zurück, während der FC Astana bei seiner Premiere in Lissabon gegen Benfica nach 6.000 Kilometern Anreise vor einer harten Probe steht.",de,gemini
"**Luxus, Palmen und Pistolen: Die schillernde Welt des Glock-Reitsportzentrums in Kärnten**

In Treffen am Ossiacher See hat der verstorbene beziehungsweise greise Waffenproduzent Gaston Glock seiner Frau Kathrin ein weltweit einzigartiges Reitsportzentrum errichtet: das Glock Horse Performance Center (GHPC). Mehrmals jährlich verwandelt sich das Areal in einen Treffpunkt für Reitstars, Prominente und Milliardäre. Während das Millioneneinvestment in der Region teils kritisch als „abgehobenes Geld“ gesehen wird, profitieren lokale Betriebe und der Pferdesport massiv davon. Sogar die Hufe der Turnierpferde bleiben geschont – sie laufen auf einem eigens verlegten Teppich, gesäumt von Palmen. 

Gaston Glock machte sein Vermögen mit der Entwicklung von Pistolen. Mit einem geschätzten Familienvermögen von rund 1,82 Milliarden Euro zählt er zu den reichsten Österreichern. Seine rund 50 Jahre jüngere Ehefrau Kathrin lenkt inzwischen die Geschicke des Zentrums und sitzt auch im Aufsichtsrat des Waffenkonzerns. Während sich Gaston Glock nach gesundheitlichen Rückschlägen weitgehend aus der Öffentlichkeit zurückgezogen hat, prägt Kathrin Glock das Image des Unternehmens, das neben dem Standort in Kärnten ein weiteres Trainingszentrum in den Niederlanden betreibt. Dort stehen die weltbesten Spring- und Dressurreiter wie Edward Gal oder Gerco Schröder unter Vertrag; letzteren retteten die Glocks einst durch eine Millioneninvestition vor dem Verlust seines Top-Pferdes.

Das GHPC in Kärnten lässt keine Wünsche offen: Neben klimatisierten Boxen und modernen Reithallen erwartet die Besucher ein exklusives Rahmenprogramm. Während das einfache Publikum bei freiem Eintritt Spitzenreiter und Sterneköche wie Alfons Schuhbeck in Aktion bewundern kann, genießen VIPs und Reiter Luxus pur in verschiedenen Themen-Lounges – von der Wellness- bis zur Hunde-Physio-Lounge. Das diesjährige Motto „Amerika“ spiegelt sich in der Dekoration und Gastronomie wider. 

Der Waffenkonzern selbst wird im Kärntner Turnieralltag dezent im Hintergrund gehalten. Zwar erinnern kleine Details wie pistolenförmige Serviettenhalter oder ein entsprechender Parcours-Sprung an die Herkunft des Reichtums, doch im Vordergrund stehen der Sport und die Unterhaltung. Glocks Pistolen sind weltweit im Einsatz, von US-Polizeibehörden bis hin zu unzähligen Hollywood-Filmen, was dem Namen in den USA sogar den umgangssprachlichen Status eines Verbs eingebracht hat. 

Ein Markenzeichen des GHPC sind die hochkarätigen Musik- und Showacts. Auf einem hofeigenen „Walk of Fame“ finden sich die Namen von Weltstars wie Robbie Williams, Cher, John Travolta oder Lionel Ritchie, die zum Teil auch live auf der Bühne auftreten. 

Neben all dem Pomp zeigt sich die Familie auch wohltätig: Millionenbeträge wurden bereits für den guten Zweck gespendet, und bei akuten Krisen wird das Unterhaltungsprogramm zugunsten humanitärer Hilfen auch mal kurzfristig eingeschränkt. So bleibt das Glock Horse Performance Center in Kärnten ein Ort der Extreme: ein Treffpunkt von absolutem Luxus, Spitzensport und der diskreten Präsenz eines globalen Waffenimperiums.",de,gemini
"Hier ist eine überarbeitete Version im natürlichen, professionellen Nachrichtenstil:

**Schneemangel zwingt Ski-Weltcup zu Absagen – Sorgenblick nach Südkorea**

Die Slaloms der Damen und Herren in Levi fallen aus. Wie bereits in den Jahren 2007 und 2011 macht der Wettergott dem Weltcup-Auftakt im finnischen Lappland einen Strich durch die Rechnung. Trotz zuvor angefahrenem Kunstschnee reichten die Bedingungen nicht aus, da unvorhergesehene Südwinde die Temperaturen von prognostizierten minus drei auf plus drei Grad klettern ließen. „Es wäre für alle Beteiligten nicht fair gewesen“, betonte Damen-Chefrenndirektor Atle Skaardal. Eine Nachholung gilt wegen des dichten Kalenders als äußerst unwahrscheinlich. Herren-Renndirektor Markus Waldner sieht darin jedoch kein Drama: Statt elf seien nun zehn Slaloms geplant, womit man „sehr gut leben“ könne. Für die Skistars bedeutet dies eine Zwangspause bis zu den Nordamerika-Rennen Ende November.

Während Levi gestrichen ist, steht hinter den olympischen Testrennen in Südkorea ein weiteres Fragezeichen. Für die Speed-Wettbewerbe der Herren in Jeongseon wurde eine neue Frist bis zum 15. November gesetzt. Zwar gab es bei einer erneuten FIS-Inspektion positive Signale bezüglich Beschneiung und Sicherheitszäunen, der wackelige Zeitplan beim Bau der Seilbahn bleibt jedoch das Hauptproblem. Ingenieure von Doppelmayr prüfen derzeit die Fundamente; bis Mitte November muss feststehen, ob der Lift bis Jahresende betriebsbereit ist. Sollte es zu einer Absage kommen, gilt Europa als möglicher Ersatz – im Gespräch ist hierbei unter anderem das österreichische Saalbach.",de,gemini
"**Oxfam fordert deutlich mehr Geld und Aufnahmeplätze für Syrien-Flüchtlinge**

Berlin/Wien – Die Hilfsorganisation Oxfam hat das internationale Engagement für die Opfer des Syrien-Krieges scharf kritisiert. In ihrem am Dienstag veröffentlichten Bericht „Solidarity with Syrians“ bezeichnete die Organisation die bisherigen Hilfsleistungen als unzureichend und unglaubwürdig. Untersucht wurden dabei Finanzhilfen, die Bereitschaft zur Aufnahme von Schutzsuchenden sowie diplomatische Bemühungen zur Beendigung des Konflikts.

Das Fazit: Die bereitgestellten Mittel reichen bei Weitem nicht aus, um den Vertriebenen ein sicheres und würdiges Leben zu ermöglichen. Zudem kritisierte Oxfam, dass viele Industriestaaten ihre Zusagen für sogenannte Resettlement-Programme nicht einhalten. Bislang haben auf diesem Weg weltweit erst rund 17.000 Menschen eine neue Heimat gefunden. Oxfam verlangt stattdessen, bis Ende 2016 zehn Prozent der in den Nachbarländern gestrandeten Flüchtlinge umzusiedeln.

Gemessen an ihrer Wirtschaftskraft leisten laut dem Bericht nur wenige Staaten einen fairen Beitrag. Während Norwegen und Deutschland bei Finanzhilfen und Aufnahmequoten gut abschneiden, hinken andere Länder hinterher: Großbritannien, die USA und Kuwait zahlen zwar viel Geld, nehmen aber kaum Flüchtlinge auf. Frankreich, Russland und auch Österreich verfehlen die geforderten Quoten hingegen deutlich. Positiv sticht Jordanien hervor, das bezogen auf seine Wirtschaftskraft ein Vielfaches der geforderten Hilfe aufbringt.

Zugleich warft Oxfam Staaten wie dem Iran, Katar, Russland, Saudi-Arabien, der Türkei und den USA vor, den Konflikt durch Einmischung und Waffenlieferungen weiter anzuheizen. Die Organisation fordert deshalb einen sofortigen Stopp aller Waffenexporte. Angesichts von zwei Millionen neuen Vertriebenen allein im Jahr 2015 müsse die Weltgemeinschaft ihre humanitäre Hilfe massiv aufstocken und sich vor allem diplomatisch stärker für ein Ende des Krieges einsetzen.",de,gemini
"**Klare Abfuhr für Reformpläne: Luxemburger stimmen in Referendum gegen Ausländerwahlrecht**

Luxemburg – Bei einer Volksabstimmung im Großherzogtum haben sich die Bürger mit großer Mehrheit gegen Reformen der Regierung von Premierminister Xavier Bettel ausgesprochen. Rund 78 Prozent der Wähler stimmten am Sonntag gegen die Einführung eines Wahlrechts für Nicht-Staatsbürger bei nationalen Wahlen. Damit bleibt Luxemburg das einzige EU-Land ohne ein solches Mitspracherecht für Ausländer. 

Auch zwei weitere Vorhaben der Regierungskoalition aus Liberalen, Sozialdemokraten und Grünen erlitten eine deutliche Niederlage: Die Absenkung des Wahlalters auf 16 Jahre wurde von fast 81 Prozent abgelehnt, und eine Begrenzung der Ministeramtszeit auf maximal zehn Jahre fand nur bei rund 30 Prozent der Bürger Rückhalt. 

Bettel hatte das umstrittene Ausländerwahlrecht für Einwohner, die mindestens zehn Jahre im Land leben, mit dem hohen Ausländeranteil von rund 45 Prozent begründet. Er wollte damit ein drohendes Demokratiedefizit verhindern. Nach Bekanntgabe der Ergebnisse betonte der 42-jährige Premier jedoch, man werde die klaren Entscheidungen der Bürger respektieren.

Die oppositionelle CSV zeigte sich erfreut über das Votum und forderte via Twitter gar den Rücktritt des Regierungschefs. Bettel lehnte dies entschieden ab und verwies darauf, dass es sich um eine Richtungsentscheidung der Bürger und kein Misstrauensvotum gegen die Regierung gehandelt habe. 

Die Ablehnung fiel letztlich deutlicher aus als im Vorfeld durch Umfragen prognostiziert. Wegen der im Großherzogtum geltenden Wahlpflicht beteiligten sich weit über 80 Prozent der rund 245.000 wahlberechtigten Luxemburger an dem Referendum. Trotz der herben Entlumpung will die Regierung an den Plänen für eine neue Verfassung festhalten, die 2017 in einer weiteren Volksabstimmung beschlossen werden soll.",de,gemini
"Hier ist eine überarbeitete Version im typischen Nachrichtenstil:

**Griechenlands Wirtschaft bricht stärker ein als erwartet**

Athen – Die griechische Wirtschaft ist im dritten Quartal deutlich stärker geschrumpft als zunächst angenommen. Nach den neuesten Daten von Eurostat sank das Bruttoinlandsprodukt (BIP) von Juli bis September um 0,9 Prozent im Vergleich zum Vorquartal. Noch im November hatte die europäische Statistikbehörde in einer ersten Schätzung lediglich ein Minus von 0,5 Prozent verzeichnet. Zwar war die Wirtschaft im zweiten Quartal noch leicht um 0,3 Prozent gewachsen, und das Jahr hatte Stagnation begonnen, doch das dritte Quartal gilt wegen der Sommerurlaube als Gradmesser für den wichtigen Tourismussektor. Zum Vergleich: Im selben Zeitraum des Vorjahres hatte es noch ein Plus von 0,8 Prozent gegeben. Als Hauptgrund für die nun enttäuschenden Zahlen gelten die politischen Querelen der Koalitionsregierung mit den europäischen Geldgebern im Frühjahr. Beobachtern zufolge hatten die jahrelangen Pleiteängste und die Debatte um einen möglichen Euro-Austritt (Grexit) viele Urlauber abgeschreckt.",de,gemini
