text,language,origin,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
"Mutombo says he #39;s being traded to Rockets; will back up, mentor &lt;b&gt;...&lt;/b&gt; Dikembe Mutombo, 38, has agreed to a sign-and-trade deal that will send him from the Chicago Bulls to Houston in exchange for Eric Piatkowski, Adrian Griffin and Mike Wilks, the Houston Chronicle reports.",en,human,23.5,10.5,0.32608695652173914,5.434782608695652,0.8913043478260869,0.1956521739130435
"RBC Centura CEO steps down RALEIGH, NC - The head of RBC Centura Bank has stepped down, and his successor will run the bank out of Raleigh rather than Rocky Mount, where the bank is based.",en,human,36.0,0.0,0.1111111111111111,4.25,0.8611111111111112,0.19444444444444445
Plans put on hold for pro SCO website Infoworld reports that SCO #39;s briefly planned foray into Groklaw territory announced last month has been put on the back burner.,en,human,29.0,0.0,0.06896551724137931,4.862068965517241,0.896551724137931,0.13793103448275862
"Paris Marks Liberation Mindful of Collaboration With solemn commemorations, a ceremonial flag-raising at the Eiffel Tower and columns of 1940s-era tanks and army jeeps, Parisians on Wednesday marked the 60th anniversary ",en,human,31.0,0.0,0.06451612903225806,6.096774193548387,0.9032258064516129,0.2903225806451613
"Oracle acquisition of PeopleSoft leads flurry of deals NEW YORK (CBS.MW) -- US stocks closed higher Monday, with the Dow Jones Industrial Average ending at its best level in more than nine months amid better-than-expected economic data and merger-related optimism.",en,human,20.5,9.5,0.075,5.625,0.975,0.15
They #146;re in the wrong ATHENS -- Matt Emmons was focusing on staying calm. He should have been focusing on the right target.,en,human,11.5,2.5,0.13043478260869565,4.565217391304348,0.8695652173913043,0.2608695652173913
Mularkey Sticking With Bledsoe As Bills QB (AP) AP - Mike Mularkey has a message to those clamoring for rookie quarterback J.P. Losman to replace Drew Bledsoe as Buffalo's starter. Not yet.,en,human,8.25,8.37779804005802,0.125,4.9375,0.90625,0.15625
"Greek membership of eurozone not in doubt BRUSSELS - Greece #39;s membership of the eurozone is not in doubt despite a damaging review of its budget data stretching back five years, a European Commission official said Monday.",en,human,37.0,0.0,0.08108108108108109,5.108108108108108,0.7837837837837838,0.24324324324324326
"Some fear it's a passport to identity theft It's December 2005 and you're all set for Christmas in Vienna. You have your most fashionable cold-weather gear, right down to the red maple leaves embroidered on your jacket and backpack, to conceal your American citizenship from hostile denizens of Europe.",en,human,24.5,5.5,0.08163265306122448,5.183673469387755,0.8979591836734694,0.22448979591836735
"U.S. Plans Crackdown on Piracy, Counterfeiting  WASHINGTON (Reuters) - The United States is cracking down  on the growing trade in counterfeit and pirated goods that  costs U.S. businesses hundreds of billions of dollar annually,  U.S. government and industry officials said on Monday.",en,human,6.428571428571429,8.48287590817344,0.21428571428571427,5.714285714285714,0.8571428571428571,0.2619047619047619
Cisco switch products target small business Company aggressively addresses smaller businesses with products that reduce the cost and complexity of operating a Cisco network.,en,human,24.0,0.0,0.041666666666666664,6.25,0.9166666666666666,0.20833333333333334
"Icahn pushes harder to stop Mylan #39;s King acquisition PITTSBURGH Carl Icahn, the largest shareholder of Mylan Laboratories, is now threatening to push for new company directors to stop the generic drug maker #39;s four (B) billion-dollar takeover bid of King Pharmaceuticals.",en,human,42.0,0.0,0.11904761904761904,5.642857142857143,0.8095238095238095,0.21428571428571427
"Quantum Snags LTO Rival Certance After preaching the superiority of its DLT tape format for years, Quantum has up and bought Certance, a key maker of the rival LTO format.",en,human,30.0,0.0,0.1,4.733333333333333,0.8666666666666667,0.23333333333333334
Black to Sue Hollinger Committee for C\$1.1 Bln Fallen press baron Conrad Black will sue Hollinger International Inc. #39;s special committee and others for C\$1.1 billion (\$870 million) over a report that accused him of looting the company of millions of dollars.,en,human,11.0,4.527692569068709,0.11904761904761904,5.333333333333333,0.8571428571428571,0.21428571428571427
Milosevic trial suspended The trial of Slobodan Milosevic has been suspended in Hague to allow the defense lawyers assigned to the former Yugoslav president more time to prepare their case.,en,human,30.0,0.0,0.03333333333333333,5.333333333333333,0.8,0.26666666666666666
"Tremor shakes Athens, no damage ATHENS - An earthquake rattled Athens on Tuesday, including the Olympic venues in the Greek capital. The Athens Geodynamic Institute said that there was a tremor, but few other details were known, such as the magnitude or epicentre of the quake.",en,human,23.0,2.0,0.13043478260869565,5.043478260869565,0.9130434782608695,0.2826086956521739
"Bush Web Site Bars Overseas Visitors (washingtonpost.com) washingtonpost.com - The Bush-Cheney reelection campaign has barred people outside the United States from viewing its Web site following an electronic attack that took down the campaign's Internet address for six hours last week, according\\to computer security experts.",en,human,15.666666666666666,15.92342788332825,0.08888888888888889,6.311111111111111,0.9555555555555556,0.1111111111111111
Merger could affect Nextel Partners The proposed \$35 billion merger of Sprint Corp. and Nextel Communications could mean changes for Kirkland-based Nextel Partners Inc.,en,human,12.0,1.0,0.08333333333333333,6.083333333333333,0.8333333333333334,0.16666666666666666
"TEXANS STAT CENTER After finally winning consecutive games, the Texans are a team in search of a challenge.  quot;I knew that was going to come up, quot; Texans coach Dom Capers said with a laugh.",en,human,17.5,0.5,0.17142857142857143,4.6,0.9142857142857143,0.2857142857142857
About-face for Heels Rashad McCants wasn #39;t thinking about last year at Kentucky. Jawad Williams said last year was last year. And Sean May was thinking more about his last game than North Carolina #39;s Jan. 3 defeat at Rupp Arena.,en,human,10.25,3.960744879438715,0.14634146341463414,4.7560975609756095,0.8048780487804879,0.0975609756097561
Web site pictures Photo iPod for holidays A Mac news site says iPods that display digital photos may be under Christmas trees this year.,en,human,24.0,0.0,0.041666666666666664,4.708333333333333,0.9583333333333334,0.08333333333333333
"Shanahan says he intends to honour his deal with Broncos Trying to defuse rumours he might be leaving soon, Denver Broncos coach Mike Shanahan said Thursday night he intends to honour the final four years of his contract.",en,human,38.0,0.0,0.05263157894736842,4.842105263157895,0.7631578947368421,0.15789473684210525
"Iran Says U.S. Lacks Options on Its Atomic Program (Reuters) Reuters - Washington has hit a dead-end over\Iran's nuclear dossier, lacking enough proof to demand U.N.\sanctions and too bogged down in Iraq for a military strike,\President Mohammad Khatami said Saturday.",en,human,8.6,8.890444308357148,0.175,5.725,0.975,0.175
Expectations Low for Georgia Basketball (AP) AP - Georgia is likely to have a dismal season on the basketball court.,en,human,20.0,0.0,0.05,4.85,0.95,0.3
"Company: Ameritrade Hldg Corp New With presidential election-related uncertainty safely in the past, retail investors have returned to the US stock market with gusto, and they #39;re likely to stay engaged, several trading companies said Friday.",en,human,36.0,0.0,0.16666666666666666,5.833333333333333,0.9444444444444444,0.2222222222222222
"For Arafat, Oslo Remained Symbol of Hope (AP) AP - Norway's capital could not have been further removed from the chaos and bloodshed of the Middle East. Yet it was as a result of top-secret meetings here that two veteran warriors decided it was time to talk peace.",en,human,24.0,3.0,0.0625,4.520833333333333,0.8958333333333334,0.22916666666666666
"A Daily Look at U.S. Iraq Military Deaths (AP) AP - As of Tuesday, Nov. 23, 2004, at least 1,229 members of the U.S. military have died since the beginning of the Iraq war in March 2003, according to an Associated Press count. At least 957 died as a result of hostile action, the Defense Department said. The figures include three military civilians.",en,human,8.125,5.840323193111833,0.2222222222222222,4.571428571428571,0.8095238095238095,0.2222222222222222
Iraq ; Black Watch look to Christmas Soldiers declared  quot;mission accomplished quot; as the battle group convoy of more than 200 vehicles arrived at the relative safety of Shaibah Logistics Base.,en,human,31.0,0.0,0.12903225806451613,5.387096774193548,0.9354838709677419,0.16129032258064516
Revlon #39;s loss widens in third quarter Revlon Inc. #39;s third-quarter loss widened amid a 7 percent drop in sales as the cosmetics giant completed an ambitious refinancing effort.,en,human,14.5,5.5,0.13793103448275862,5.344827586206897,0.8620689655172413,0.1724137931034483
"Next to digital IDs, passwords look lame How big is your key ring? There are the house keys, of course, and the car keys and the little fob for unlocking the doors from 30 feet away. And now there's this new blue thingamajig for logging onto the America Online Internet service. You don't have to use it, but it's not a bad idea, if you want to ...",en,human,16.75,3.766629793329841,0.16176470588235295,4.132352941176471,0.8823529411764706,0.2647058823529412
"Sharon death threats spark probe Israeli police examine death threats against Prime Minister Ariel Sharon, amid mounting opposition to his Gaza pullout plan.",en,human,23.0,0.0,0.08695652173913043,5.869565217391305,0.9130434782608695,0.043478260869565216
"Red Hat exec takes Sun to task on open source A top Red Hat executive has attacked the open-source credentials of its sometime business partner Sun Microsystems. In a Web log posting Thursday, Michael Tiemann, Red Hat #39;s vice president of open-source affairs ",en,human,21.5,5.5,0.09302325581395349,5.093023255813954,0.8372093023255814,0.18604651162790697
Fragile Arsenal need to shake off fallout from Old Trafford EIGHT days after the Game of the Decade gave way to the Battle of the Buffet before turning into a war of words between Arsenal and Manchester United ,en,human,38.0,0.0,0.0,4.526315789473684,0.8157894736842105,0.2894736842105263
"Federer, Moya Dodge the Rain and Post Masters Cup Wins Ending after midnight due to rain delays, Roger Federer finally put his second round robin match in the books early Thursday morning at the ATP Tennis Masters Cup in Houston, defeating Lleyton Hewitt for the fifth consecutive time 6-3, 6-4.",en,human,50.0,0.0,0.1,4.92,0.88,0.18
"Online bidding firms seek bounce from insurance industry scandal Customers in search of a cheap airfare, antiques or a stock trade can scan the Web for good deals. But when it comes time for companies to buy group insurance policies, they #39;ve largely ",en,human,21.5,6.5,0.09302325581395349,4.906976744186046,0.9302325581395349,0.23255813953488372
Virus poses as Christmas e-mail A computer virus posing as an electronic Christmas card is spreading across the net in many languages.,en,human,22.0,0.0,0.045454545454545456,5.136363636363637,0.9090909090909091,0.22727272727272727
Rumsfeld Sees U.S. Troops Leaving Iraq Within 4 Years The defense secretary also cautioned that any final decision hinged on the progress of Iraq's new government.,en,human,9.0,9.93310961716756,0.11538461538461539,5.3076923076923075,1.0,0.15384615384615385
"Doubts Persist About Election Results (AP) AP - As the Electoral College prepares to certify President Bush's re-election on Monday, concerns persist about the integrity of the nation's voting system  #151; particularly in Ohio, where details continue to emerge of technology failures, voter confusion and overcrowded polling stations in minority and poor neighborhoods.",en,human,53.0,0.0,0.09433962264150944,5.981132075471698,0.8867924528301887,0.22641509433962265
"US Envoy Positive About Security Council Talks On Sudan Nairobi, Nov. 18 (NNN) : Ambassadors from the United Nations Security Council are set to meet in the Kenyan capital for talks on Sudan at a two-day event in Nairobi which will focus on the peace process in ",en,human,23.5,12.5,0.06382978723404255,4.574468085106383,0.8297872340425532,0.2765957446808511
"Valentine back in Japan for Autumn camp Lotte Marines manager Bobby Valentine is back in Japan to take part in his team #39;s Autumn training camp. Valentine, who had been mentioned as a possible candidate to replace Art Howe as manager ",en,human,20.5,5.5,0.07317073170731707,4.780487804878049,0.7804878048780488,0.1951219512195122
"Canceled checks, float soon to disappear Every night, millions of cashed checks fly around the country, headed for their home bank. Starting in October, technology will start to ground many of those flights.",en,human,16.5,4.5,0.18181818181818182,5.303030303030303,0.9393939393939394,0.21212121212121213
Panthers #39; defense leads to another win Carl Krauser scored all but two of his 17 points at the free throw line to lead No. 11 Pittsburgh to a 70-51 victory over Memphis on Tuesday night in the Jimmy V Classic.,en,human,20.5,4.5,0.07317073170731707,4.219512195121951,0.926829268292683,0.24390243902439024
US plans new resolution on Darfur The US says it is preparing a new UN resolution to deal with the crisis in the troubled Darfur region of Sudan.,en,human,28.0,0.0,0.03571428571428571,4.214285714285714,0.8214285714285714,0.35714285714285715
"Microsoft aims at NetWare users with migration campaign In the U.S., Microsoft will offer training vouchers, migration products and online tech support to NetWare users considering a switch.",en,human,10.0,6.97614984548545,0.17857142857142858,5.821428571428571,0.8571428571428571,0.21428571428571427
"Chelsea lay down the law on drugs as Mutu is shown door CHELSEA enforced a zero tolerance policy against drugs yesterday when they dismissed Adrian Mutu, the Romania striker, for gross misconduct after his positive test for cocaine.",en,human,38.0,0.0,0.07894736842105263,5.131578947368421,0.9210526315789473,0.18421052631578946
"Bama offense faces tough test Like most Alabama fans, injured quarterback Brodie Croyle will sweat out tonight #39;s LSU game at home. If, somehow, the Crimson Tide can knock off the 17th-ranked Tigers, Croyle ",en,human,17.0,5.0,0.17647058823529413,5.176470588235294,0.9411764705882353,0.058823529411764705
"Amazon moves into China US internet giant Amazon.com is buying China's largest web retailer Joyo.com, in a deal worth \$75m (41m).",en,human,7.666666666666667,0.4714045207910317,0.19047619047619047,5.238095238095238,1.0,0.14285714285714285
Weak industrial output weighs on British growth (AFP) AFP - Britain's industrial sector appears to have been a bigger drag on overall economic growth in the third quarter than was first assumed.,en,human,32.0,0.0,0.03125,5.09375,0.90625,0.21875
MPAA Starts Suing Today the MPAA (Motion Picture Association of America) announced today that it had filed an unspecified amount of lawsuits against people who trade Movies using p2p (peer-to-peer) programs.,en,human,31.0,0.0,0.03225806451612903,5.709677419354839,0.9354838709677419,0.12903225806451613
US Airways talks with pilots collapse Negotiations between US Airways Group Inc. and its pilots union over labor concessions collapsed Monday. The airline is seeking \$295 million in annual concessions from pilots.,en,human,10.666666666666666,1.247219128924647,0.09375,5.71875,0.875,0.15625
"Der britische Premier stellt vier Hauptforderungen an die Europäische Union. Mit einer programmatischen Rede hat David Cameron die entscheidende Runde der Verhandlungen über Großbritanniens Verbleib in der EU eingeläutet. Vor dem Thinktank Chatham House in London präsentierte der Premier am Dienstag eine Liste mit vier Themen: Sie reichen von größerer Flexibilität des Brüsseler Clubs über Garantien für Mitglieder außerhalb der Eurozone bis zur Einschränkung von Sozialleistungen für EU-Migranten. Er wolle die Mitgliedschaft seines Landes langfristig sichern, sagte Cameron, schloss aber ausdrücklich auch den Austritt nicht aus. Diese Reformen sind nicht nur für Großbritannien gut, sondern für die gesamte EU. In der knapp dreiviertelstündigen Rede betonte der Konservative mehrfach die Bedeutung der 28er-Gemeinschaft für die ökonomische und militärische Sicherheit Europas. Die Union sei kein Selbstzweck, sondern ein wichtiges politisches Instrument – vergleichbar mit Nato oder UN. Als zweitgrößte Volkswirtschaft sowie zweitgrößter Beitragszahler dürfe das Land darauf zählen, dass den Bedenken Rechnung getragen werde. Wir gewinnen durch die Union hinzu, tragen aber auch viel bei. Cameron verglich Europas Lage mit der Situation im Jänner 2013, als er die Volksabstimmung bis Ende 2017 versprochen hatte. Seither hätten der Ostukraine-Konflikt, die Eurokrise, die Flüchtlingswellen sowie die Terrortruppe IS verdeutlicht, warum die Kooperation der europäischen Demokratien wichtig sei. Gleichzeitig gebe es Probleme innerhalb der Europäischen Union, die angepackt werden müssten. Die Rede sowie der Begleitbrief an EU-Ratspräsident Donald Tusk legen die Grundlage für die Gespräche bis zum nächsten EU-Gipfel Mitte Dezember. Sollte spätestens im Jänner Einigkeit über die britischen Ideen erzielt werden, rechnen in London viele schon im Juni mit dem Referendum – das ist auch die Strategie von Finanzminister George Osborne, der am Dienstag mit Kommissionspräsident Jean-Claude Juncker das weitere Vorgehen abstimmte. Konkret wünschen sich die Briten folgende Veränderungen: Statt den Euro als Ziel wirtschaftlicher Integration zu begreifen, soll eine Union diverser Währungen definiert werden. Dies will London ebenso vertraglich festschreiben wie die förmliche Entlassung aus der Verpflichtung zu immer engerer Union. Gemeinsam soll man sich größere Wettbewerbsfähigkeit auf die Fahne schreiben. Dann möchte London EU-Einwanderern für deren erste vier Jahre auf der Insel bestimmte Sozialleistungen vorenthalten. Die Reaktionen in London fielen verhalten aus. Ein prominenter EU-Feind in der Tory-Fraktion, Jacob Rees-Mogg, nannte Camerons Forderungen eine ziemlich dünne Suppe. Nigel Farage von Ukip sprach wegwerfend von einer Charade: Er meint es ja nicht ernst. Die proeuropäische Labour-Abgeordnete Emma Reynolds kündigte die Unterstützung der Opposition für den Versuch an, EU-Immigranten Sozialleistungen vorzuenthalten. Tatsächlich stehen Cameron zu Hause mindestens so harte Auseinandersetzungen bevor wie in Brüssel. Mehr als ein Viertel der Unterhausabgeordneten, viele Oberhauslords sowie mehrere Minister wollen lieber heute als morgen den Ausstieg. Abschätzig verglich Exfinanzminister Nigel Lawson seinen Parteichef mit einem Fischer, der nur auf unbedeutende Fische abziele. Mit harten Bandagen geht die Dachorganisation Vote Leave vor: Sie registrierten eigens eine fiktive Firma, damit zwei Aktivisten am Montag Camerons Rede auf dem Jahreskongress des Industrieverbands CBI stören konnten. Als hochproblematisch bezeichnete die EU-Kommission Camerons Forderungen. Kommissionssprecher Margaritis Schinas kritisierte am Dienstag vor allem die Beschränkung der Freizügigkeit für Arbeitnehmer. Die Stärkung der nationalen Parlamente dürfte hingegen unproblematisch sein. Deutschlands Kanzlerin Angela Merkel zeigte sich zuversichtlich, für die schwierigen und weniger schwierigen Punkte eine Lösung zu finden – ohne aber ins Detail zu gehen.",de,human,17.633333333333333,7.947676110383183,0.10396975425330812,6.510396975425331,0.7051039697542533,0.19281663516068054
"2015 war für Porsche-Verkäufer ein ""tolles"" Jahr, 2016 widmet man sich bei der Porsche-Holding den Aufräumarbeiten nach der Affäre und dem e-Golf. Wien – Der Porsche Holding Salzburg, größter VW-Händler Europas, schlägt die VW-Affäre im Großen und Ganzen nicht auf den Magen. Für uns war das ein sehr gutes Jahr, sagt Holding-Sprecher Alain Favey. Gut sei die Entwicklung in Zentral- und Südosteuropa verlaufen, stabil auf hohem Niveau jene in Österreich. Einen Rekordwert von 2011 werde man aber auch heuer nicht erreichen, räumt Favey ein. Zufrieden zeigt er sich damit, dass der Marktanteil in Österreich mit 300.000 verkauften Fahrzeugen aber weiterhin bei 35 Prozent liegen werde. Tolles Jahr für Porsche-Verkäufer Geschäftszahlen nennt Favey nicht, die Händler dürften sich aber heuer über ein tolles Jahr freuen. Ganz besonders die Porsche-Verkäufer mit einem Absatzplus von 22 Prozent. 1235 Porsche werden heuer voraussichtlich neu zugelassen.  Es gibt keinen Grund zur Besorgnis. Wir haben vier Marken unter den Top 10, so Favey.  Anders sieht es in Europa aus. Volkswagen hat laut Zulassungszahlen des europäischen Herstellerverbandes ACEA im November gegenüber dem Vorjahr um 2,3 Prozentpunkte auf 24,3 Prozent verloren. Mit den Aufräumarbeiten nach der Affäre ist man aber bei Porsche ausreichend beschäftigt. Laut Favey sind 7000 Mitarbeiter involviert. Auf die Zahlen schlage sich das aber nicht nieder, weil sämtliche Kosten von der Volkswagen AG bezahlt werden.  Die ersten Briefe an die 388.000 Halter der hierzulande von der Rückrufaktion betroffenen Fahrzeuge sind verschickt. Werkstattbesuch ab Jänner In der letzten Jännerwoche des neuen Jahres werden die ersten Fahrzeuge mit 2,0 Liter TDI-Motoren in die Werkstatt gerufen. Es folgen die 1,2 Liter-TDI in der Kalenderwoche 33. Für die betroffenen Modelle ist ein Software-Update vorgesehen. Ende September beginnt die 1,6 Liter-TDI-Rückrufaktion. Hier ist auch ein Hardware-Tausch vonnöten, der aber nicht länger als eine Stunde dauert, stellt Favay in Aussicht. Für Ersatzmobilität – in welcher Form auch immer – werde auf jeden Fall Sorge getragen. Auch für die betroffenen Händler sei der Aufwand vertretbar. so Favey, würde er doch lediglich eine Mehrarbeit von vier Prozent des derzeitigen Arbeitsaufkommens verursachen. Noch lieber spricht Favey über die Aussichten für 2016. Der niedrige Ölpreis und die niedrigen Zinsen sollten den Markt beleben. VW will sich außerdem verstärkt der E-Mobilität zuwenden. 2016 kommt der e-Golf auf den Markt. Er soll – alle Förderungen eingerechnet – genau soviel kosten, wie das vergleichbare Dieselmodell.",de,human,12.15625,4.981900835775437,0.13178294573643412,5.764857881136951,0.6770025839793282,0.20930232558139536
"Politologe Lok Raj Baral gibt den Politikern die Schuld am schleppenden Wiederaufbau nach dem Erdbeben. Sie einigen sich nicht, weil sie ihre eigenen Interessen verfolgen.. STANDARD: Der Westen gibt Nepals Regierung die Schuld am langsamen Wiederaufbau. Zu Recht? Baral: Wir hier in Nepal fühlen genauso. Ein Jahr ist vergangen, und nichts ist passiert. Die Führung konnte sich nicht einmal auf einen Koordinator für den Wiederaufbau einigen. STANDARD: Woran liegt das? Baral: Die Parteien sind in ihre internen Angelegenheiten verstrickt, die Regierung beschäftigt sich lieber mit ihrem eigenen Überleben, und es herrscht eine Art bürokratische Anarchie. Zudem haben die Politiker auch ihre eigenen Interessen, die den Wiederaufbau nicht unbedingt beschleunigen. STANDARD: Hat die neue Verfassung mehr Gerechtigkeit gebracht? Baral: Es gibt durchaus Beschwerden, vor allem von den Madhesi im südlichen Terai-Flachland (an der Grenze zu Indien, Anm.). Diese Volksgruppe beansprucht zumindest zwei der neugeschaffenen Provinzen und kritisiert die interne Grenzziehung. Das Thema der Staatsbürgerschaft, nämlich dass die Staatsangehörigkeit nur durch den Vater weitergegeben wird, ist ein anderes Problem. Die großen Parteien könnten diese Dinge aber leicht regeln, sofern sie sich endlich einigen. STANDARD: Nepal ist erst seit acht Jahren eine Republik. Wünschen sich viele den König zurück? Baral: Natürlich gibt es nach 250 Jahren Monarchie noch Anhänger des Königshauses, vor allem, wenn die Menschen die ineffiziente Regierung heute beobachten. Als der König abgedankt hat, gab es aber kaum Demonstrationen für seinen Verbleib. Viele Nepalesen finden aber, dass ein stärker hinduistisch geprägter Staat besser wäre, weil Säkularismus in einem so stark diversifizierten Land in ihren Augen nicht funktioniert. Daran ist aber vor allem das Scheitern der herrschenden Politiker schuld. STANDARD: Gibt es Widerstand gegen das traditionelle Kastensystem? Baral: Das Kastensystem ist durch Bildung und Aufklärung schon etwas verwässert, in der Bergregion stirbt es langsam aus. Im Süden, bei den Madhesis, die stark mit Indien verbunden sind, ist das noch anders, dort gibt es zum Beispiel kaum Ehen zwischen Angehörigen unterschiedlicher Kasten. STANDARD: Wie eng sind Nepals Beziehungen zum großen Nachbarn Indien? Baral: Wir hätten nicht erwartet, dass Indien mit seiner nichtdeklarierten Blockade so weit geht. Indien hat schon seit den 1950er-Jahren starken Einfluss auf unsere Innenpolitik. Nach dem chinesischen Einmarsch in Tibet 1950 fühlte sich Indien verwundbar, und diese Psychologie gilt auch heute noch. Obwohl Indien und China, der zweite große Nachbar, lokal gut zusammenarbeiten, sieht Indien den chinesischen Einfluss in der Region nicht gerne. Besonders im Süden hat Delhi große Interessen, die Madhesi haben eine starke Lobby in Indien. Nepal muss aber sowohl mit Indien als auch mit China kooperieren.",de,human,13.125,6.323319934970869,0.16945107398568018,5.971360381861575,0.6539379474940334,0.162291169451074
